"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.05575,-34.95806,-90.4242857142857,-99.5742857142857,-90.0042857142857,-95.9383333333333,-92.8475,-90.7428571428571,-87.24,-89.988,-53.33,6,6,0,6962
-8.05197,-34.9474,-88.4442857142857,-90.1914285714286,-91.9185714285714,-45.64,-86.875,-65.83,-90.02,-97.146,-97.6,5,1,5,8155
-8.05193,-34.95529,-84.39,-98.2514285714286,-78.26,-93.77,-92.5975,-92.84,-68.8766666666667,-88.688,-92.825,4,5,2,8184
-8.05157,-34.95005,-93.0142857142857,-92.8514285714286,-94.65,-76.58,-85.7875,-86.7028571428572,-94.1316666666667,-95.754,-97.2725,4,3,4,8376
-8.04816,-34.9591,-76.08,-90.5971428571429,-82.2296428571428,-96.4233333333333,-97.958125,-95.7967857142857,-84.17,-106.544,-85.52,4,7,3,9326
-8.05566,-34.95417,-90.4657142857143,-96.2,-86.59,-97.6533333333333,-95.145,-93.1271428571429,-78.3766666666667,-66.51,-97.08,6,5,2,6992
-8.05557,-34.95444,-91.0242857142857,-96.2,-92.65,-97.86,-91.935,-92.6557142857143,-77.0233333333333,-71.052,-98.43,6,5,2,7075
-8.04859,-34.94696,-97.9657142857143,-87.5519047619048,-99.2121428571429,-81,-99.54,-96.6858928571429,-95.915,-101.01,-96.56,3,2,6,9155
-8.0538,-34.95583,-94.34,-96.95,-88.03,-102.270833333333,-102.0075,-96.8828571428571,-69.75,-84.378,-81.59,5,5,1,7654
-8.04888,-34.95441,-76.7942857142857,-96.38,-80.33,-98.8433333333333,-94.52,-92.8042857142857,-80.0516666666667,-101.172666666667,-92.6,3,5,3,9068
-8.05767,-34.95244,-93.6614285714286,-91.4485714285714,-91.4928571428571,-96.65,-81.3375,-86.67,-92.2733333333333,-78.104,-93.35,7,4,3,6735
-8.04736,-34.95398,-74.35,-90.32,-75.7825,-92.552,-87.07,-91.935,-78.3566666666667,-102.828,-96.73,2,5,4,9460
-8.05141,-34.95086,-88.5914285714286,-93.2271428571429,-95.6,-89.34,-92.33,-90.46,-92.7283333333333,-95.286,-95.1975,4,3,4,8440
-8.05601,-34.95641,-89.1371428571429,-99.1157142857143,-90.0642857142857,-99.7966666666667,-92.505,-94.3,-82.765,-76.27,-89.91,6,6,1,6900
-8.05315,-34.95394,-104.05,-96.4985714285714,-86.38,-99.12,-95.3975,-95.0471428571428,-95.3966666666667,-99.1,-97.5525,5,4,2,7782
-8.05147,-34.95038,-97.8,-94.0742857142857,-91.8342857142857,-80.34,-90.8575,-90.2871428571429,-94.67,-94.73,-95.9225,4,3,4,8416
-8.05524,-34.95359,-84.95,-96.14,-91.75,-93.27,-89.77,-92.96,-84.6283333333333,-80.47,-97.3875,6,4,2,7304
-8.04951,-34.95306,-79.7785714285714,-88.77,-78.8228571428571,-86.33,-89.71,-86.5426190476191,-91.8966666666667,-96.186,-96.2825,3,4,4,8931
-8.05109,-34.95505,-84.965,-99.5096428571429,-85.0185714285714,-105,-92.3125,-91.0714285714286,-79.91,-104.4,-93.09,4,5,2,8549
-8.04648,-34.94576,-89.2671428571429,-90.6728571428572,-87.9,-89.78,-90.9375,-87.6064285714286,-86.3498333333333,-83.904,-96.92,3,3,7,9587
-8.05451,-34.95365,-93.29,-96.6671428571428,-87.82,-92.8483333333333,-88.8325,-91.28,-92.1233333333333,-80.98,-95.5475,5,4,2,7474
-8.04955,-34.9532,-79.8957142857143,-93.93,-85.33,-83.95,-93.34,-84.96,-91.8966666666667,-96.186,-96.2825,3,4,4,8910
-8.04862,-34.95084,-90.45,-87.5314285714286,-77.75,-75.13,-90.8225,-87.9076190476191,-91.375,-98.012,-96.7925,3,4,5,9139
-8.04647,-34.94534,-89.2671428571429,-96.29,-92.2535714285714,-91.3841666666667,-90.9375,-84.6365873015873,-87.0581666666667,-76.792,-96.92,3,3,7,9599
-8.05572,-34.95077,-89.3057142857143,-91.9971428571429,-91.6666666666667,-83.08,-82.4,-81.1528571428571,-92.08,-89.084,-96.3725,6,3,3,6971
-8.05865,-34.9492,-92.62,-93.0442857142857,-91.8728571428571,-95.5883333333333,-84.4766666666667,-85.93,-92.23,-83.229,-95.8575,7,3,4,6677
-8.04855,-34.95119,-82.89,-90.4542857142857,-96.03,-94.33,-93.9325,-87.4442857142857,-97.33,-98.012,-98.7325,2,4,4,9179
-8.04865,-34.95065,-85.04,-82.7142857142857,-91.33,-77.51,-87.8775,-83.7442857142857,-92.46,-97.496,-96.7925,3,3,5,9124
-8.05204,-34.94591,-98.3,-92.9385714285714,-93.5371428571429,-47.97,-75.545,-83.3528571428571,-90.72,-91.772,-97.6,5,1,6,8104
-8.05229,-34.95981,-86.2528571428572,-97.33,-96.02,-98.85,-98.2575,-93.2846428571429,-84.5666666666667,-98.116,-81.08,6,7,2,7954
-8.05598,-34.94655,-87.43,-80.7485714285714,-85.17,-80.23,-72.3,-65.0714285714286,-86.695,-88.744,-97.255,6,2,5,6907
-8.0521,-34.94749,-88.2028571428572,-87.97,-93.2285714285714,-59.71,-80.2125,-77.0557142857143,-87.8933333333333,-96.138,-97.6,5,1,5,8082
-8.05526,-34.9536,-84.46,-96.14,-91.75,-92.8066666666667,-82.46,-93.3114285714286,-81.0816666666667,-83.544,-97.3875,6,4,2,7297
-8.05179,-34.94867,-90.64,-90.7542857142857,-91.6085714285714,-75.5,-92.2775,-84.1185714285714,-96.12,-92.182,-97.6,4,2,5,8277
-8.04868,-34.95295,-74.94,-85.165,-66.07,-88.235,-87.865,-87.4014285714286,-88.76,-99.226,-96.7675,3,4,4,9114
-8.05613,-34.95082,-91.2185714285714,-91.0842857142857,-92.2171428571429,-92.03,-83.105,-76.3071428571428,-92.5433333333333,-96.52,-96.3725,6,3,3,6880
-8.04895,-34.95299,-73.01,-86.4985714285714,-72.26,-91.33,-90.9,-87.5514285714286,-92.765,-99.226,-96.7675,3,4,4,9052
-8.0472,-34.95063,-76.51,-76.32,-93.71,-93.52,-92.04,-90.2014285714286,-90.0516666666667,-99.034,-94.4075,2,4,5,9492
-8.05196,-34.94767,-91.6371428571429,-94.7085714285714,-90.7971428571429,-69.96,-76.45,-78.2128571428571,-91.0716666666667,-98.048,-97.6,5,1,5,8162
-8.05526,-34.95154,-91.7171428571429,-93.55,-90.6842857142857,-91.8775,-84.895,-86.7314285714286,-90.2183333333333,-73.76,-96.7,6,3,3,7299
-8.04821,-34.94696,-99.98,-92.7633333333333,-97.8364285714286,-86.64,-100.5975,-99.4857142857143,-101.15,-101.744,-96.92,3,2,6,9304
-8.04816,-34.95909,-79.3131428571429,-90.5971428571429,-77.075,-96.4233333333333,-97.1,-95.7967857142857,-81.62,-106.544,-89.33,4,7,3,9327
-8.04643,-34.95026,-95.09,-75.64,-80.9947619047619,-91.03,-94.1525,-97.98,-90.5533333333333,-98.898,-94.4075,2,4,6,9651
-8.05377,-34.94825,-92.355,-95.09,-92.7285714285714,-80.46,-76.1025,-84.78,-89.94,-93.198,-97.255,5,2,5,7659
-8.04647,-34.94583,-89.2671428571429,-91.65,-92.2535714285714,-92.34,-93.385,-89.9992857142857,-89.4108333333333,-84.13,-96.92,3,3,7,9595
-8.05558,-34.95376,-90.1,-96.38,-90.45,-97.1683333333333,-90.53,-94.02,-76.0333333333333,-65.93,-90.945,6,4,2,7063
-8.05553,-34.95484,-94.5885714285714,-97.1028571428571,-94.9885714285714,-95.25,-93.81,-86.53,-75.3566666666667,-67.746,-96.66,6,5,1,7109
-8.05516,-34.95334,-88.28,-95.5728571428572,-92.05,-95.5016666666667,-88.7725,-94.96,-83.0116666666667,-78.632,-95.6025,6,4,2,7346
-8.0535,-34.94862,-84.43,-87.84,-88.6828571428571,-68.08,-78.435,-69.52,-88.6833333333333,-90.952,-97.255,5,2,4,7718
-8.05149,-34.95325,-83.22,-92.1871428571428,-87,-84.09,-85.2025,-85.7528571428571,-78.89,-96.096,-95.605,4,4,3,8406
-8.05284,-34.95565,-89.9557142857143,-96.8114285714286,-86.51,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-94.95,-81.96,5,5,2,7837
-8.05584,-34.95063,-90.97,-93.5357142857143,-91.6666666666667,-87.7566666666667,-79.0425,-82.9728571428571,-94.1216666666667,-93.204,-96.3725,6,3,3,6938
-8.0554,-34.95615,-87.1766666666666,-98.5685714285714,-90.4303571428571,-96.1066666666667,-93.49,-92.61,-87.905,-75.39,-94.2117857142857,6,6,1,7215
-8.04953,-34.95329,-80.7171428571429,-92.8728571428571,-79.4828571428571,-78.57,-95.65,-89.77,-91.8966666666667,-96.186,-96.2825,3,4,3,8923
-8.04808,-34.95068,-81.65,-80.0128571428571,-78.5271428571428,-89.08,-89.9,-89.46,-86.37,-98.012,-94.4075,2,4,5,9355
-8.05436,-34.95942,-82.6342857142857,-99.4914285714286,-92.54,-95.72,-100.225,-88.2328571428571,-74.0433333333333,-88.948,-63.35,6,7,1,7536
-8.04744,-34.94758,-99.45,-90.01,-89.76,-86.14,-98.8375,-99.3942857142857,-99.38,-102.212,-94.4075,3,3,6,9446
-8.05119,-34.95507,-88.14,-99.5096428571429,-83.51,-98.67,-92.3125,-91.0714285714286,-79.91,-97.102,-90.83,4,5,2,8515
-8.04815,-34.94703,-101.092857142857,-93.7271428571429,-98.5592857142857,-76.25,-100.4725,-99.4857142857143,-101.268333333333,-101.744,-96.92,3,3,6,9334
-8.05175,-34.94773,-94.3357142857143,-92.72,-89.9242857142857,-61.77,-83.9,-83.6885714285714,-92.7883333333333,-99,-97.6,4,2,5,8301
-8.05561,-34.95801,-87.95,-99.5742857142857,-86.4428571428572,-97.4416666666667,-92.8475,-90.7428571428571,-87.24,-89.988,-57.77,6,6,0,7033
-8.05045,-34.95417,-94.02,-98.4607142857143,-94.83,-100.581666666667,-97.35,-94.3495238095238,-88.5333333333333,-96.5766666666667,-100.835,3,5,3,8715
-8.05192,-34.94751,-91.4014285714286,-93.7414285714286,-92.6671428571428,-56.59,-90.1275,-82.16,-90.02,-97.146,-97.6,5,1,5,8194
-8.05047,-34.94768,-98.64,-91.4885714285714,-97.1385714285714,-69.5,-89.77,-92.9528571428571,-92.3833333333333,-96.362,-98.9125,4,2,5,8704
-8.04869,-34.94696,-97.0885714285714,-86.4247619047619,-99.2121428571429,-84.71,-96.4925,-96.1673214285714,-89.82,-101.01,-96.3575,3,2,6,9113
-8.05137,-34.95127,-87.91,-90.6128571428572,-88.0028571428572,-91.34,-89.71,-89.8614285714286,-92.7333333333333,-96.59,-95.1975,4,3,4,8454
-8.04918,-34.95302,-80.18,-89.82,-81.45,-93.33,-91.55,-87.8114285714286,-91.8966666666667,-98.268,-96.7675,3,4,4,9000
-8.0505,-34.95407,-99.29,-98.4607142857143,-88.5342857142857,-98.09,-97.775,-95.2428571428571,-88.5333333333333,-97.33,-101.12,3,5,3,8691
-8.05616,-34.95082,-91.2185714285714,-92.91,-92.2171428571429,-89.5,-85.5925,-77.9,-92.96,-90.518,-96.3725,6,3,3,6873
-8.05629,-34.95068,-91.2185714285714,-92.1571428571429,-91.9266666666666,-95.03,-85.8775,-84.6428571428571,-92.5,-88.534,-96.3725,6,3,3,6842
-8.04703,-34.94755,-99.92,-83.7257142857143,-95.3216666666667,-103.77,-103.71,-97.3835714285714,-98.94,-103.63,-94.4075,3,3,6,9519
-8.05554,-34.95481,-94.6514285714286,-97.3557142857143,-94.9885714285714,-95.25,-95.15,-90.8485714285714,-75.3566666666667,-69.134,-94.99,6,5,1,7099
-8.05356,-34.94904,-86.6814285714286,-89.4,-90.0871428571429,-82.52,-77.8725,-77.6857142857143,-90.8233333333333,-76.38,-96.72,5,2,4,7705
-8.05558,-34.9591,-85.9814285714286,-100.288571428571,-82.68,-94.765,-100.225,-83.7171428571429,-87.6283333333333,-85.38,-55.66,7,7,1,7056
-8.04738,-34.94757,-98.9614285714286,-86.37,-97.5914285714286,-93.2,-98.8375,-100.67,-99.38,-102.212,-94.4075,3,3,6,9456
-8.05208,-34.94952,-95.9,-90.42,-99.16,-70.75,-90.725,-84.9157142857143,-91.4133333333333,-96.142,-95.5675,4,2,4,8088
-8.05489,-34.94652,-83.6028571428571,-84.42,-85.0471428571429,-72.04,-67.5475,-67.7228571428572,-87.285,-91.026,-97.255,6,1,5,7407
-8.05586,-34.95836,-93.79,-99.5742857142857,-90.0785714285714,-95.9383333333333,-92.8475,-87.7557142857143,-87.24,-89.988,-56.91,7,7,0,6930
-8.04699,-34.9452,-92.78,-91.0257142857143,-92.2535714285714,-87.9,-90.9375,-80.1746428571429,-88.4648333333333,-80.7506666666667,-96.92,4,3,7,9531
-8.05001,-34.94751,-90.72,-85.2121428571429,-97.1114285714286,-87.03,-92.7425,-97.0185714285714,-86.07,-95.518,-98.9125,4,2,6,8812
-8.05239,-34.94675,-88.3285714285714,-90.7114285714286,-90.1928571428572,-64.34,-82.4825,-81.6271428571429,-89.45,-90.804,-97.6,5,1,5,7932
-8.04833,-34.95907,-91.95,-90.5971428571429,-82.95,-96.4233333333333,-95.7175,-89.2,-84.17,-106.544,-88.52,4,7,3,9280
-8.05557,-34.95487,-94.6514285714286,-97.1028571428571,-100.43,-98.03,-93.81,-91.4671428571429,-77.9516666666667,-69.338,-96.6,6,5,1,7069
-8.04774,-34.94759,-95.14,-81.36,-95.0485714285714,-90.45,-98.25,-96.33,-103.746666666667,-100.936,-94.4075,3,3,6,9413
-8.04856,-34.95081,-88.335,-91.58,-86.58,-75.135,-90.8225,-91.9,-91.375,-98.012,-100.81,2,4,5,9173
-8.05143,-34.95835,-87.6414285714286,-96.3728571428571,-84.3242857142857,-99.9116666666667,-96.9575,-91.4485714285714,-83.2516666666667,-98.266,-78.38,5,6,2,8431
-8.04859,-34.95966,-83.7,-89.64,-74.76,-90.9033333333333,-88.0175,-93.4357142857143,-78,-106.544,-84.08,4,7,3,9152
-8.04986,-34.9547,-74.14,-100.43,-81.6866666666667,-100.78,-92.9,-92.9875,-80.6172222222222,-99.9346666666667,-97.4075,3,5,3,8837
-8.05391,-34.95406,-84.47,-96.2385714285714,-92.6028571428571,-93.35,-93.685,-90.3671428571429,-94.8516666666667,-92.89,-96.55,5,4,2,7634
-8.05577,-34.955,-93.9514285714286,-97.7914285714286,-94.49,-96.6016666666667,-92.6075,-91.1971428571429,-77.12,-76.532,-93.7425,6,5,1,6957
-8.05393,-34.94825,-92.422619047619,-90.2421428571429,-93.28,-80.58,-87.1375,-86.9109523809524,-91.3383333333333,-88.63,-97.255,5,2,5,7631
-8.04642,-34.95187,-77.3671428571429,-92.65,-74.4814285714286,-90.65,-96.995,-92.28,-91.75,-103.704,-94.8175,1,5,5,9677
-8.05213,-34.9486,-87.8271428571428,-90.3971428571429,-88.9514285714286,-67.09,-82.1725,-81.8957142857143,-86.4883333333333,-92.622,-97.6,4,2,5,8068
-8.04951,-34.95516,-80.5364285714286,-94.77,-83.14,-99.55,-98.01,-93.7371428571429,-80.885,-102.87,-103.03,3,5,3,8928
-8.0493,-34.94728,-95.79,-88.7942857142857,-93.2585714285714,-83.96,-96.4925,-95.2942857142857,-91.115,-96.186,-98.9125,4,2,6,8976
-8.0482,-34.94696,-100.17,-94.8357142857143,-97.8364285714286,-81.75,-100.5975,-99.4857142857143,-98.53,-101.744,-96.92,3,2,6,9306
-8.05387,-34.94921,-90.82,-89.4,-91.7214285714286,-77.04,-88.43,-82.2985714285714,-79.15,-83.74,-96.72,5,2,4,7641
-8.05097,-34.95057,-92.9142857142857,-94.1757142857143,-91.2571428571429,-87.2,-84.38,-86.2385714285714,-93.5516666666667,-95.582,-96.5925,4,3,4,8573
-8.0518,-34.94849,-86.4614285714286,-92.1514285714286,-91.1785714285714,-71.09,-86.96,-81.8642857142857,-90.1666666666667,-91.412,-97.6,4,2,5,8270
-8.05094,-34.95973,-75.97,-95.0071428571429,-83.3142857142857,-99.26,-96.99,-90.2328571428571,-90.1316666666667,-102.204,-84.85,5,7,2,8580
-8.0494,-34.95041,-90.0242857142857,-93.6342857142857,-92.58,-83.32,-97.8775,-96.7228571428571,-95.79,-97.346,-96.7925,3,3,5,8955
-8.04924,-34.95302,-72.07,-86.95,-78.9457142857143,-87.76,-91.55,-86.9985714285714,-91.8966666666667,-98.268,-96.7675,3,4,4,8988
-8.05427,-34.95358,-89.7528571428572,-96.6671428571429,-93.46,-95.9666666666667,-92.945,-89.9342857142857,-93.19,-83.862,-95.455,5,4,2,7561
-8.05115,-34.95922,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-90.2742857142857,-75.45,-99.194,-76.41,5,7,2,8528
-8.05547,-34.95545,-95.1414285714286,-97.3871428571429,-93.8471428571429,-98.165,-88.2125,-92.8142857142857,-75.1566666666667,-56.37,-90.65,6,5,1,7159
-8.04904,-34.94568,-97.8828571428571,-85.7828571428572,-94.3878571428571,-54.89,-87.91,-84.3371428571429,-92.29,-93.536,-96.3575,4,2,6,9035
-8.05057,-34.9549,-84.2478571428571,-99.7896428571429,-80.9314285714286,-100.488333333333,-97.59375,-92.345,-83.8488888888889,-98.5686666666667,-92.7775,4,5,3,8656
-8.0487,-34.95436,-74.7957142857143,-91.2328571428571,-78.34,-96.5166666666667,-93.035,-92.8042857142857,-78.9583333333333,-100.428666666667,-93.785,3,5,4,9109
-8.05293,-34.9534,-91.0471428571429,-99.29,-90.4914285714286,-103.02,-100.9,-96.88,-98.725,-99.576,-97.2975,5,4,2,7811
-8.0516,-34.95793,-87.4971428571428,-98.2785714285714,-90.05,-99.84,-99.4975,-92.3514285714286,-82.0333333333333,-95.63,-86.43,5,6,2,8366
-8.0531,-34.95974,-101.75,-98.2457142857143,-89.2014285714286,-100.931666666667,-98.2575,-90.9114285714286,-80.58,-93.052,-65.83,6,7,1,7789
-8.04896,-34.95712,-93.9,-87.64,-78.0842857142857,-96.53,-77.33,-94.6985714285714,-89.895,-102.228666666667,-95.3775,4,6,3,9050
-8.04805,-34.94761,-97.15,-81.44,-97.02,-85.14,-97.685,-99.7914285714286,-106.07,-102.064,-94.4075,3,3,6,9369
-8.05444,-34.95618,-83.7,-98.7371428571429,-89.9028571428571,-101.7375,-101.5175,-93.71,-78.3476666666667,-81.3505714285714,-92.84,6,5,1,7505
-8.0541,-34.95758,-91.7,-99.3542857142857,-90.2728571428571,-103.1225,-101.565,-95.2242857142857,-63.55,-91.25,-76.83,6,6,1,7601
-8.0516,-34.95984,-87.58,-95.6842857142857,-82.76,-99.26,-98.2575,-94.96,-88.34,-99.194,-84.33,5,7,2,8364
-8.04902,-34.953,-89.52,-85.71,-77.95,-84.26,-90.1125,-87.6757142857143,-92.765,-99.226,-96.7675,3,4,4,9039
-8.05207,-34.95686,-88.1528571428571,-97.5871428571429,-94.29,-98.54,-101.01,-93.4214285714286,-67.8783333333333,-95.63,-87.1,5,6,2,8089
-8.04666,-34.94513,-89.2671428571429,-89.5761224489796,-92.2535714285714,-89.4,-90.9375,-78.813373015873,-87.0581666666667,-83.4766666666667,-96.92,4,3,7,9566
-8.04646,-34.94599,-89.2671428571429,-88.1328571428571,-92.2535714285714,-94.59,-93.385,-94.09,-89.4108333333333,-91.32,-94.6125,3,3,7,9611
-8.05146,-34.95046,-92.2042857142857,-92.5771428571428,-91.59,-86.47,-94.265,-90.2871428571429,-94.785,-94.73,-95.9225,4,3,4,8417
-8.05273,-34.94858,-88.87,-88.2842857142857,-89.7842857142857,-67.92,-71.42,-83.7085714285714,-89.3616666666667,-93.336,-97.255,5,2,5,7864
-8.04893,-34.94732,-97.2928571428571,-84.86,-94.2514285714286,-84.8816666666667,-96.4925,-95.5985714285714,-93.635,-96.518,-96.3575,3,2,6,9058
-8.04804,-34.95067,-81.76,-81.95,-73.32,-85.9733333333333,-89.8225,-89.46,-86.37,-98.012,-94.4075,2,4,5,9370
-8.05001,-34.95048,-97.9442857142857,-94.83,-98.0871428571429,-84.95,-94.525,-93.9,-95.0566666666667,-96.632,-98.7325,3,3,4,8809
-8.05141,-34.95324,-95.04,-92.2371428571429,-84.8342857142857,-86.52,-87.49,-85.7528571428571,-96.88,-95.046,-94.7075,4,4,3,8439
-8.05045,-34.95386,-84.95,-95.7864285714286,-89.4114285714286,-94.27,-97.4925,-96.4885714285714,-87.3533333333333,-98.048,-104.74,3,4,3,8717
-8.05188,-34.94778,-91.59,-94.4685714285714,-92.35,-54.84,-68.6825,-79.9271428571429,-90.7266666666666,-99,-97.6,4,2,5,8223
-8.05222,-34.95981,-86.2528571428572,-97.33,-89.7085714285714,-98.85,-98.2575,-93.2846428571429,-84.5666666666667,-98.116,-68.08,6,7,2,8005
-8.04843,-34.95428,-73.71,-88.7585714285714,-76.3671428571429,-95.5116666666667,-93.03,-93.2064285714286,-80.5611111111111,-100.428666666667,-93.9875,3,5,4,9250
-8.05008,-34.95955,-82.2,-97.2514285714286,-78.14,-98.7733333333333,-97.725,-93.81,-86.3933333333333,-102.688,-83.27,5,7,3,8793
-8.05125,-34.95213,-80.6385714285714,-91.72,-76.34,-87.53,-85.69,-90.5728571428571,-89.3316666666667,-94.98,-95.1975,4,4,3,8495
-8.047,-34.94755,-87.95,-83.7257142857143,-93.075,-93.9166666666667,-101.66,-97.595,-98.94,-101.806,-94.4075,3,3,6,9530
-8.05265,-34.95337,-78.95,-98.9328571428571,-83.26,-100.768333333333,-97.1,-97.2671428571429,-98.395,-98.222,-95.605,4,4,2,7880
-8.049,-34.95035,-93.2,-85.2414285714286,-91.39,-93.14,-95.0875,-90.17,-96.52,-97.496,-96.7925,3,3,5,9042
-8.04647,-34.94533,-89.2671428571429,-91.15,-92.2535714285714,-91.3841666666667,-90.9375,-84.6365873015873,-87.0581666666667,-76.792,-96.92,3,3,7,9600
-8.05915,-34.94751,-90.7920238095238,-88.3398701298701,-90.8429523809524,-94.115,-81.11,-78.23,-92.3186111111111,-92.7552727272727,-95.8575,8,3,5,6647
-8.05063,-34.95491,-76.95,-99.4125,-83.26,-99.8383333333333,-94.41375,-94.0435714285714,-83.8488888888889,-98.5686666666667,-91.08,4,5,3,8640
-8.05556,-34.95459,-92.4271428571429,-96.2,-92.5814285714286,-94.625,-92.7275,-90.6785714285714,-74.105,-69.436,-101.14,6,5,2,7084
-8.05157,-34.94997,-91.1971428571429,-93.6228571428571,-94.6,-77.5,-81.3625,-87.89,-94.1316666666667,-93.81,-97.2725,4,3,4,8377
-8.05536,-34.95091,-89.9171428571428,-91.8871428571428,-90.3814285714286,-81.26,-81.49375,-83.6461904761905,-97.89,-78.767,-96.3725,6,3,3,7253
-8.05196,-34.95711,-81.47,-97.5871428571429,-90.05,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-81.16,5,6,2,8158
-8.05367,-34.94911,-87.7,-89.4,-88.68,-70.79,-71.67,-76.9071428571429,-90.5733333333333,-85.22,-96.72,5,2,4,7678
-8.04833,-34.94693,-100.73,-96.71,-97.8364285714286,-81.44,-99.9125,-98.5628571428572,-96.5633333333333,-101.744,-96.56,3,2,6,9284
-8.04848,-34.95879,-81.33,-92.3842857142857,-83.01,-96.4233333333333,-97.4425,-95.1042857142857,-84.17,-106.544,-89.33,4,7,3,9219
-8.05394,-34.94827,-92.422619047619,-90.2421428571429,-92.59,-80.05,-87.1375,-74.52,-90.19,-93.248,-97.255,5,2,5,7629
-8.05563,-34.95488,-94.6514285714286,-97.1028571428571,-94.0585714285714,-95.7616666666667,-92.275,-91.4228571428571,-77.9516666666667,-69.338,-96.66,6,5,1,7011
-8.05284,-34.95385,-92.67,-96.6885714285714,-88.9332142857143,-100.793333333333,-98.6375,-95.9528571428571,-98.85,-99.518,-97.765,5,4,2,7839
-8.05638,-34.94656,-88.7857142857143,-83.9114285714286,-93.24,-84.04,-72.3,-65.5714285714286,-82.15,-88.744,-97.255,7,2,5,6823
-8.0558,-34.95502,-93.9514285714286,-97.7914285714286,-94.49,-96.76,-92.6075,-91.1971428571429,-81.7116666666667,-76.532,-90.6,6,5,1,6949
-8.0547,-34.95363,-84.64,-95.3957142857143,-84.95,-93.71,-88.8325,-90.3157142857143,-86.31,-85.564,-95.0325,5,4,2,7435
-8.05565,-34.95389,-94.91125,-96.1742857142857,-91.8085714285714,-99.79,-94.97,-91.45,-77.5566666666667,-71.778,-92.655,6,5,2,7000
-8.04644,-34.9465,-92.915,-86.65,-93.4178571428572,-97.6,-103.015,-91.35,-96.51,-85.004,-94.6125,3,3,7,9640
-8.05168,-34.94635,-88.34,-93.1957142857143,-94.2057142857143,-61.02,-79.525,-86.1114285714286,-92.51,-92.3,-97.6,5,1,6,8334
-8.05114,-34.95315,-92.73,-94.2014285714286,-84.7971428571428,-78.28,-85.97,-89.53,-90.12,-94.758,-95.1975,4,4,3,8531
-8.04783,-34.94542,-96.6721428571428,-89.5514285714286,-94.98,-67.83,-90.1575,-85.84,-91.9533333333333,-81.828,-96.92,4,2,7,9404
-8.04716,-34.94524,-89.8114285714286,-90.4,-92.2535714285714,-85.08,-90.9375,-73.33,-88.4648333333333,-80.7506666666667,-96.92,4,3,7,9500
-8.05172,-34.94915,-92.09,-90.4171428571429,-86.34,-83.83,-90.1575,-89.28,-91.2616666666667,-94.8,-97.6,4,2,4,8313
-8.04938,-34.95979,-87.1585714285714,-93.3328571428572,-80.0285714285714,-96.46,-95.7775,-93.2542857142857,-82.5833333333333,-102.688,-85.52,5,7,3,8958
-8.04643,-34.95107,-81.6875,-81.77,-81.7510476190476,-94.3518055555556,-96.6925,-94.0532142857143,-97.01,-100.98,-94.4075,1,4,5,9645
-8.04721,-34.9506,-88.5557142857143,-80.3157142857143,-87.0242857142857,-92.5083333333333,-92.04,-90.2014285714286,-90.0516666666667,-99.034,-94.4075,2,4,5,9489
-8.05431,-34.94947,-90.2,-91.4907142857143,-89.6571428571428,-88.34,-84.59,-88.53,-89.0183333333333,-88.816,-96.3725,5,2,4,7551
-8.05195,-34.94759,-92.0685714285714,-94.5914285714286,-92.6671428571428,-50.39,-81.9375,-77.3642857142857,-88.0066666666667,-97.146,-97.6,5,1,5,8174
-8.05193,-34.94743,-91.4014285714286,-93.3942857142857,-91.7928571428571,-50.34,-83.47,-77.6328571428571,-90.02,-97.146,-97.6,5,1,5,8188
-8.04649,-34.94561,-89.2671428571429,-80.77,-92.2535714285714,-90.4,-90.9375,-92.22,-87.0581666666667,-81.254,-96.92,3,3,7,9584
-8.04863,-34.95967,-82.95,-88.4828571428571,-70.9671428571429,-90.9033333333333,-88.0175,-92.15,-84.74,-106.544,-85.83,4,7,3,9132
-8.05131,-34.95059,-88.5914285714286,-93.2271428571429,-90.51,-86.64,-90.58,-90.4957142857143,-92.7283333333334,-95.286,-95.9225,4,3,4,8476
-8.05437,-34.9541,-85.91,-96.6671428571429,-83.34,-94.35,-89.27,-90.1871428571428,-94.125,-80.83,-96.55,5,4,2,7534
-8.04646,-34.94527,-89.2671428571429,-86.09,-92.2535714285714,-92.8858333333333,-90.9375,-83.1001587301587,-88.5,-74.69,-96.92,3,3,7,9615
-8.05099,-34.95975,-77.22,-95.0071428571429,-81.7585714285714,-99.26,-95.23,-88.9514285714286,-94.9,-102.204,-89.35,5,7,2,8568
-8.0479,-34.94764,-93.6885714285714,-90.39,-97.97,-86.95,-97.685,-97.9685714285714,-106.07,-102.064,-94.4075,3,3,6,9393
-8.05501,-34.95363,-89.7785714285714,-95.3728571428571,-86.8985714285714,-98.1533333333333,-89.29,-91.9814285714286,-82.68,-76.986,-97.8575,6,4,2,7392
-8.0527,-34.95551,-88.17,-96.56,-90.4107142857143,-98.33,-96.1425,-93.7757142857143,-64.44,-86.88,-79.46,5,5,2,7868
